
https://zenodo.org/records/18925203/files/graphAfghanicaAbstract.pdf,https://example.org/vocab/iso3166-1-alpha-3/AUS,Australia,"den Proben, die Aug. V o g e l in Miinchen angestellt hat, wobei derselbe bemerkt, dass das Wasser aus verschie- denen Pumpbrunnen in quantitativer Hinaicbt nur geringe Vcrschiedenheit zeigte. Die Probe",0.9500,https://hypothes.is/a/2BEfKj-pEfGpWuvpj_fFCw
https://zenodo.org/records/18925203/files/graphAfghanicaAbstract.pdf,https://example.org/vocab/iso3166-1-alpha-3/PER,Peru,"rgab, dass das Wasser eine 10 Milli- ramm Uebermangansaure zersetzende Menge or anischer gubstanaen per Liter enthielt, wogegen gutes f3runnen- wasser nur 1 bis 2 Milligramm Uebermangansiiure aer- setzen",0.9500,https://hypothes.is/a/2BEfKj-pEfGpWuvpj_fFCw
